customer_code,signup_date,customer_segment,email,loyalty_id
C0006059,2022-03-31,Consumer,user6059@example.com,L731191
C0006060,29-May-2023,enterprise,user6060@example.com,L369405
CUST-0006061,12/18/2023,Consumer,,L207744
C0006062,08-Feb-2024, Consumer ,user6062@example.com,L823062
 0006063 ,2023-12-09,ENTERPRISE,user6063@example.com,L390373
C0006064,2024-09-08,Consumer,user6064@example.com,L586172
CUST-0006065,2020/11/14,consumer,user6065@example.com,
C0006066,2020/04/04, SMB ,user6066@example.com,L563281
 CUST-0006067 ,19-Jan-2025, Enterprise ,user6067@example.com,L604225
c0006068,2020-11-14, Consumer ,user6068@example.com,L987950
c0006069,2024/03/12, Consumer ,user6069@example.com,
CUST-0006070,12/24/2025,SMB,user6070@example.com,L567720
0006071,2024/08/22,CONSUMER,user6071@example.com,L598995
cust-0006072,27-Oct-2025,smb,user6072@example.com,L830067
cust-0006073,06/02/2023,CONSUMER,user6073@example.com,
0006074,08-May-2024, Enterprise ,user6074@example.com,L776220
c0006075,2024/02/16,Consumer,user6075@example.com,L817974
 0006076 ,01/02/2024,enterprise,user6076@example.com,L664723
 C0006077 ,25-Sep-2024, Enterprise ,user6077@example.com,L468396
 C0006078 ,26-Nov-2021,ENTERPRISE,user6078@example.com,L977312
CUST-0006079,2020-09-24,SMB,user6079@example.com,
C0006080,2025-01-18,SMB,user6080@example.com,L322100
CUST-0006081,06/09/2022,SMB,user6081@example.com,L177876
C0006082,2024-04-08,Enterprise,user6082@example.com,L205609
CUST-0006083,10-Oct-2022,Consumer,user6083@example.com,L877534
C0006084,14-Jun-2020,Enterprise,user6084@example.com,
c0006085,2025-01-17,Consumer,user6085@example.com,L720506
0006086,08-Jul-2024,Consumer,user6086@example.com,L616366
CUST-0006087,06/07/2025,Enterprise,user6087@example.com,L232842
CUST-0006088,14-Feb-2023,Consumer,user6088@example.com,L796250
CUST-0006089,18-Oct-2025,CONSUMER,user6089@example.com,L537407
C0006090,2025-05-28, SMB ,user6090@example.com,L703876
C0006091,2022-12-24,enterprise,user6091@example.com,
0006092,11/25/2020,SMB,user6092@example.com,L777827
cust-0006093,04-Apr-2022, SMB ,user6093@example.com,L228116
C0006094,2021/08/10,Enterprise,user6094@example.com,L854612
cust-0006095,2021-12-03, Consumer ,user6095@example.com,L225241
C0006096,05/27/2020,CONSUMER,user6096@example.com,L717854
CUST-0006097,2023/12/24, SMB ,user6097@example.com,L767125
cust-0006098,17-Feb-2025,Consumer,user6098@example.com,L633064
0006099,15-Sep-2023, Consumer ,,L549703
C0006100,16-Mar-2021,Enterprise,user6100@example.com,L971663
CUST-0006101,18-Aug-2021,SMB,user6101@example.com,L426482
cust-0006102,2021/04/14,smb,user6102@example.com,L203538
C0006103,12-May-2022, Consumer ,user6103@example.com,L917220
c0006104,04/04/2025,CONSUMER,user6104@example.com,
 0006105 ,2023/12/29,SMB,user6105@example.com,L946061
0006106,2021/04/04,Consumer,user6106@example.com,L789203
c0006107,2021/10/22,Consumer,user6107@example.com,L362248
CUST-0006108,26-May-2020, Consumer ,user6108@example.com,L795522
CUST-0006109,08-Nov-2022,Consumer,user6109@example.com,L923643
cust-0006110,2022/01/05,SMB,user6110@example.com,L465833
C0006111,05-Sep-2020,consumer,user6111@example.com,L322155
CUST-0006112,30-Jun-2024,SMB,user6112@example.com,L948060
 0006113 ,04/08/2022,ENTERPRISE,,L686180
 C0006114 ,02/22/2020,Consumer,user6114@example.com,L807893
c0006115,27-Mar-2020,Consumer,user6115@example.com,L101231
 C0006116 ,11/05/2022,Consumer,user6116@example.com,L209101
0006117,2021/02/18,Consumer,,L902093
 CUST-0006118 ,04/02/2024,SMB,user6118@example.com,L361521
cust-0006119,2021/02/27,SMB,user6119@example.com,L780584
cust-0006120,29-Jul-2023,Consumer,user6120@example.com,L341646
0006121,28-Nov-2024, Consumer ,,L393654
CUST-0006122,09/20/2021,SMB,user6122@example.com,
 0006123 ,01/20/2023,CONSUMER,user6123@example.com,L217257
 0006124 ,09/20/2022,consumer,user6124@example.com,L202988
 0006125 ,04/10/2020,ENTERPRISE,user6125@example.com,L251922
0006126,11-Jun-2025, SMB ,user6126@example.com,L874094
0006127,07/06/2023,Consumer,user6127@example.com,L906575
C0006128,01/03/2021,CONSUMER,user6128@example.com,L126317
0006129,10/25/2020, Enterprise ,user6129@example.com,L914003
C0006130,28-Jun-2025, Consumer ,user6130@example.com,L220714
C0006131,12/06/2023,CONSUMER,user6131@example.com,L149890
 CUST-0006132 ,2024/05/12,ENTERPRISE,user6132@example.com,L380875
 C0006133 ,06/19/2022, SMB ,user6133@example.com,L874845
CUST-0006134,2021/12/29, Consumer ,user6134@example.com,L914184
 CUST-0006135 ,2020/01/28,consumer,user6135@example.com,L283410
0006136,07/31/2023, Consumer ,user6136@example.com,L898191
C0006137,2020-07-28,Enterprise,user6137@example.com,L349419
0006138,2021-11-22,Consumer,user6138@example.com,L828069
cust-0006139,10-May-2020,CONSUMER,user6139@example.com,L492218
 0006140 ,2020-12-07,consumer,user6140@example.com,L929648
C0006141,04/21/2021,Consumer,user6141@example.com,L278479
0006142,2021/12/27,Consumer,user6142@example.com,L493836
 0006143 ,21-Apr-2022,ENTERPRISE,user6143@example.com,L531889
c0006144,05/27/2021, Consumer ,user6144@example.com,L342277
0006145,01/08/2025,CONSUMER,user6145@example.com,L513885
0006146,2025/06/19,Enterprise,user6146@example.com,L622759
C0006147,31-Mar-2023,Enterprise,user6147@example.com,L508386
CUST-0006148,2023-01-04,ENTERPRISE,user6148@example.com,L539564
0006149,2021/06/25,Consumer,user6149@example.com,L795245
0006150,2024-11-09,SMB,user6150@example.com,L535416
C0006151,11/08/2021,Consumer,,L455699
0006152,2024-02-02,Enterprise,user6152@example.com,L302502
 CUST-0006153 ,2022/12/08,enterprise,user6153@example.com,L157372
C0006154,19-Dec-2023,Consumer,user6154@example.com,L362484
0006155,03-Jun-2025,Consumer,user6155@example.com,L882956
0006156,14-Jul-2025,smb,user6156@example.com,L474857
CUST-0006157,2021-12-16,SMB,user6157@example.com,L893605
 C0006158 ,2024-05-13,consumer,user6158@example.com,L643647
 C0006159 ,08-Aug-2023,ENTERPRISE,user6159@example.com,L972948
0006160,04/25/2020,smb,user6160@example.com,L943101
C0006161,25-May-2021,Consumer,user6161@example.com,L848166
cust-0006162,09/15/2020,Consumer,user6162@example.com,L964389
cust-0006163,2024-12-22,SMB,user6163@example.com,L335357
0006164,2025-10-15,SMB,user6164@example.com,L320356
 C0006165 ,21-Jul-2024,CONSUMER,user6165@example.com,L548346
 0006166 ,01/06/2025,SMB,user6166@example.com,L472842
0006167,2022-06-22,Consumer,user6167@example.com,L685176
0006168,19-Dec-2022,CONSUMER,user6168@example.com,L577538
0006169,2025-11-19,Consumer,user6169@example.com,L369792
 0006170 ,2023-12-29, Enterprise ,user6170@example.com,L594704
 0006171 ,03/09/2021,SMB,user6171@example.com,L402359
 CUST-0006172 ,2023-12-29, SMB ,user6172@example.com,L321385
0006173,2020/11/06, Enterprise ,user6173@example.com,L743575
CUST-0006174,09-Mar-2021,SMB,user6174@example.com,L907249
0006175,11/03/2021, SMB ,user6175@example.com,L631565
 CUST-0006176 ,15-Mar-2025,SMB,user6176@example.com,L960796
C0006177,02/06/2024,ENTERPRISE,user6177@example.com,L777330
0006178,16-Mar-2025,Consumer,user6178@example.com,L222847
CUST-0006179,2020-07-16,SMB,user6179@example.com,L764019
0006180,05-Mar-2024,consumer,user6180@example.com,L237126
 CUST-0006181 ,06/16/2023, Consumer ,user6181@example.com,L705098
c0006182,11/28/2021,Enterprise,user6182@example.com,L280044
CUST-0006183,13-Mar-2025,enterprise,user6183@example.com,L818171
C0006184,2025-03-11,SMB,user6184@example.com,L278140
CUST-0006185,28-Sep-2022,CONSUMER,user6185@example.com,L961862
CUST-0006186,2021-08-19,consumer,user6186@example.com,L974035
CUST-0006187,05/27/2021,consumer,user6187@example.com,L749330
cust-0006188,22-Jun-2025,ENTERPRISE,user6188@example.com,
C0006189,2020-12-06, Enterprise ,user6189@example.com,
 C0006190 ,02/11/2020, Enterprise ,user6190@example.com,L821345
C0006191,2024/12/07,Enterprise,user6191@example.com,L610944
0006192,06/07/2023,CONSUMER,user6192@example.com,
0006193,28-Sep-2021,SMB,user6193@example.com,L977187
0006194,2023-06-13,consumer,user6194@example.com,L863552
CUST-0006195,2021-10-16,Consumer,user6195@example.com,L836525
CUST-0006196,01-Sep-2021,Consumer,user6196@example.com,L328181
 0006197 ,2022-07-21,SMB,,L374296
 CUST-0006198 ,2022/05/04,consumer,user6198@example.com,L931207
CUST-0006199,2020-01-08, Enterprise ,user6199@example.com,L538109
 CUST-0006200 ,2024-12-07, Enterprise ,user6200@example.com,L920857
CUST-0006201,2023/09/17,smb,user6201@example.com,L595477
CUST-0006202,08/09/2025,SMB,user6202@example.com,L153752
0006203,2022/03/02,Enterprise,user6203@example.com,L811206
C0006204,11/06/2025,CONSUMER,user6204@example.com,L265968
CUST-0006205,06/05/2024, SMB ,,L204085
C0006206,10-May-2024,consumer,user6206@example.com,L286525
0006207,03-Nov-2024,SMB,user6207@example.com,L827927
cust-0006208,04-Jan-2021,enterprise,user6208@example.com,
0006209,2020-03-18,smb,user6209@example.com,L890619
C0006210,2024/08/28,Enterprise,user6210@example.com,L349854
C0006211,06/16/2025, Consumer ,user6211@example.com,L380807
CUST-0006212,2020-03-08,Consumer,user6212@example.com,L818066
CUST-0006213,2024/06/27,CONSUMER,,L766517
0006214,2023/06/10,ENTERPRISE,user6214@example.com,L371468
c0006215,2021-09-16,SMB,,L524099
 C0006216 ,2021-03-04, Enterprise ,user6216@example.com,L257640
0006217,2024/03/09,SMB,user6217@example.com,L946399
CUST-0006218,01/06/2025,CONSUMER,user6218@example.com,L928730
CUST-0006219,2023/04/20, Consumer ,user6219@example.com,L629773
CUST-0006220,07-Jun-2021,SMB,user6220@example.com,
CUST-0006221,26-Aug-2025, Consumer ,user6221@example.com,L595279
C0006222,2024/10/23,Consumer,user6222@example.com,L557959
 C0006223 ,03-Aug-2024,Consumer,user6223@example.com,
0006224,13-Jul-2025,SMB,user6224@example.com,L606363
C0006225,2025-08-02,smb,user6225@example.com,L917213
C0006226,05/30/2021,CONSUMER,user6226@example.com,L531588
0006227,12/02/2023,Consumer,user6227@example.com,L653822
0006228,05/04/2023,Consumer,user6228@example.com,
0006229,2021-09-23, SMB ,user6229@example.com,
0006230,2024-01-03, Consumer ,user6230@example.com,L782446
CUST-0006231,03/16/2021,Consumer,user6231@example.com,L566562
0006232,01-Jan-2023,SMB,user6232@example.com,L281348
cust-0006233,09-Jul-2021,CONSUMER,user6233@example.com,L271848
CUST-0006234,2021/08/12,SMB,user6234@example.com,
C0006235,21-May-2024,Consumer,user6235@example.com,L404581
C0006236,02/29/2020,Enterprise,user6236@example.com,L823476
0006237,2021/06/28,Consumer,user6237@example.com,L288389
C0006238,2020/09/08,enterprise,user6238@example.com,L708149
 C0006239 ,2020/08/23, SMB ,user6239@example.com,L783161
0006240,08-Aug-2021,consumer,,L836143
 C0006241 ,2022/09/01,Consumer,user6241@example.com,L613502
0006242,2025-01-05,Consumer,user6242@example.com,L115105
0006243,26-Oct-2021,SMB,user6243@example.com,L481655
 0006244 ,15-Jun-2024,Enterprise,user6244@example.com,L304955
0006245,2024-12-02,CONSUMER,user6245@example.com,
 C0006246 ,2025/04/07,ENTERPRISE,user6246@example.com,
0006247,06/13/2023,Consumer,user6247@example.com,L133988
0006248,23-Jan-2021,CONSUMER,user6248@example.com,L312886
0006249,2022/01/28, Consumer ,user6249@example.com,L185589
CUST-0006250,2022/05/04,Enterprise,user6250@example.com,
0006251,30-Nov-2024, Consumer ,user6251@example.com,L925772
cust-0006252,2020-07-12,SMB,user6252@example.com,L644502
0006253,2023/11/24,Enterprise,user6253@example.com,L798356
CUST-0006254,2020-06-24,CONSUMER,user6254@example.com,L136660
C0006255,2021-08-03,SMB,user6255@example.com,L501618
0006256,2020-03-30,Consumer,user6256@example.com,L845106
0006257,2020/09/20,SMB,user6257@example.com,L626420
CUST-0006258,08/30/2020, Enterprise ,user6258@example.com,L133915
 CUST-0006259 ,2021/01/24,CONSUMER,user6259@example.com,L900776
cust-0006260,10-Sep-2025,Enterprise,user6260@example.com,L998782
cust-0006261,11/05/2021,Consumer,user6261@example.com,L437109
C0006262,2021/03/24,enterprise,user6262@example.com,L846259
CUST-0006263,08/01/2025, Consumer ,user6263@example.com,
 C0006264 ,07-Jul-2022,Consumer,user6264@example.com,L821904
0006265,12/18/2023,ENTERPRISE,user6265@example.com,L644673
0006266,12/06/2021, Consumer ,user6266@example.com,L202552
C0006267,08/19/2020, Consumer ,user6267@example.com,L172753
cust-0006268,05-Jul-2025,Consumer,user6268@example.com,L855933
c0006269,2021-01-19,CONSUMER,user6269@example.com,L354180
0006270,20-Nov-2021,Consumer,user6270@example.com,
C0006271,2023/11/21,consumer,user6271@example.com,L238288
c0006272,2025/04/14, Consumer ,user6272@example.com,
 0006273 ,2022/02/09, Consumer ,user6273@example.com,L177014
C0006274,2021/01/21,Consumer,user6274@example.com,L360104
C0006275,2025/10/24,smb,user6275@example.com,L950117
0006276,05/22/2025,Enterprise,user6276@example.com,L372653
0006277,2021-06-03,SMB,user6277@example.com,L960909
0006278,03-Jan-2022,consumer,user6278@example.com,L448521
C0006279,2023-05-06,Consumer,user6279@example.com,L426334
0006280,30-Jun-2021, Enterprise ,user6280@example.com,L667664
 CUST-0006281 ,01/31/2020,ENTERPRISE,user6281@example.com,L877128
0006282,01/27/2021,SMB,user6282@example.com,
0006283,17-Aug-2024, Consumer ,user6283@example.com,L277596
CUST-0006284,31-May-2025,Consumer,user6284@example.com,L434967
 0006285 ,11-Oct-2023,Consumer,user6285@example.com,L848919
CUST-0006286,2024-12-30,ENTERPRISE,user6286@example.com,L845816
0006287,02/22/2025, Enterprise ,user6287@example.com,L613717
C0006288,28-Oct-2024,Consumer,user6288@example.com,
C0006289,2022/07/21,Consumer,user6289@example.com,L565526
C0006290,04/30/2020,Enterprise,user6290@example.com,L461602
C0006291,01-Apr-2024, Enterprise ,user6291@example.com,L457242
CUST-0006292,11/09/2025,Enterprise,user6292@example.com,L517542
0006293,17-Jan-2023,SMB,user6293@example.com,L742595
0006294,07-Dec-2023,consumer,user6294@example.com,
C0006295,2021-04-12, Consumer ,user6295@example.com,L133648
c0006296,2025-09-23,SMB,,L303106
C0006297,08/12/2025,SMB,user6297@example.com,L838068
 CUST-0006298 ,2020-04-03,Enterprise,user6298@example.com,L162592
 0006299 ,02/08/2024,enterprise,user6299@example.com,
 0006300 ,07/14/2021,ENTERPRISE,user6300@example.com,L660270
CUST-0006301,22-Feb-2021,Consumer,user6301@example.com,L443787
cust-0006302,10-Sep-2021, Enterprise ,user6302@example.com,L937786
CUST-0006303,06-Sep-2023,Consumer,user6303@example.com,L567509
0006304,2022-04-03,consumer,user6304@example.com,L623061
CUST-0006305,2023/10/07,Enterprise,user6305@example.com,
 C0006306 ,01-Jan-2020,Enterprise,user6306@example.com,L357597
C0006307,2025-01-07,smb,user6307@example.com,L409153
C0006308,09/12/2020,SMB,user6308@example.com,L428792
0006309,19-Jun-2022,ENTERPRISE,user6309@example.com,L414722
CUST-0006310,19-Jul-2024,SMB,user6310@example.com,
C0006311,2020-12-18,SMB,user6311@example.com,
CUST-0006312,2020-01-02,CONSUMER,user6312@example.com,L421251
CUST-0006313,2020/10/05,consumer,user6313@example.com,L233510
0006314,06/04/2024,Consumer,user6314@example.com,L912930
 0006315 ,2023/05/30,Enterprise,user6315@example.com,L170270
 0006316 ,06/28/2020,Consumer,user6316@example.com,L859334
CUST-0006317,2024-03-26,Consumer,user6317@example.com,L793776
C0006318,28-Jan-2020,smb,user6318@example.com,L759655
0006319,2025-12-27,SMB,user6319@example.com,L926762
0006320,17-Aug-2021,CONSUMER,user6320@example.com,
 CUST-0006321 ,03-Sep-2022,CONSUMER,user6321@example.com,L431585
C0006322,2022-03-10,Consumer,user6322@example.com,L361784
cust-0006323,05-Dec-2022,SMB,user6323@example.com,
0006324,02/19/2025,Consumer,user6324@example.com,L619495
CUST-0006325,2021/09/03,consumer,user6325@example.com,
CUST-0006326,2022/08/23,SMB,user6326@example.com,
c0006327,04-Aug-2024,SMB,user6327@example.com,
C0006328,27-Jun-2024,enterprise,user6328@example.com,
cust-0006329,02/12/2020,SMB,user6329@example.com,L960527
0006330,01/06/2020,Consumer,user6330@example.com,L678955
0006331,04/02/2023, SMB ,user6331@example.com,L319986
CUST-0006332,20-Dec-2021, Enterprise ,user6332@example.com,L753615
C0006333,20-Jun-2024,Enterprise,user6333@example.com,L723217
0006334,07/29/2022,Consumer,user6334@example.com,L612554
0006335,2020-02-25,Enterprise,user6335@example.com,L515159
0006336,2021-01-16,Consumer,user6336@example.com,L254552
0006337,07/21/2024,ENTERPRISE,user6337@example.com,L763888
C0006338,20-Jul-2021,Enterprise,user6338@example.com,L974224
CUST-0006339,2021-02-13,smb,user6339@example.com,L612334
C0006340,07/16/2022,ENTERPRISE,user6340@example.com,L989333
CUST-0006341,10-Nov-2025,consumer,user6341@example.com,L694407
0006342,2024-03-03,CONSUMER,user6342@example.com,L233425
0006343,10/24/2024,SMB,user6343@example.com,
0006344,2022-07-28,ENTERPRISE,user6344@example.com,L722532
 C0006345 ,11/11/2021,Enterprise,user6345@example.com,L337119
 C0006346 ,30-Jun-2025,Enterprise,user6346@example.com,L547485
CUST-0006347,2024-01-30,Consumer,user6347@example.com,L530577
C0006348,11/03/2025,CONSUMER,user6348@example.com,L458655
0006349,2021/07/17,Consumer,user6349@example.com,L986224
C0006350,03-Jun-2021,Consumer,user6350@example.com,L150541
0006351,2023-12-02,smb,user6351@example.com,L720346
C0006352,18-Mar-2023, Enterprise ,user6352@example.com,L347356
cust-0006353,2023-04-10,consumer,user6353@example.com,L504994
CUST-0006354,05-Nov-2020,Enterprise,user6354@example.com,L190808
 0006355 ,2025/09/22,consumer,user6355@example.com,L296676
0006356,09/28/2023,SMB,user6356@example.com,L880776
0006357,2024/05/23, SMB ,user6357@example.com,L607909
C0006358,2024/10/13,consumer,user6358@example.com,
C0006359,2024/09/24,smb,user6359@example.com,L641209
c0006360,21-Feb-2023, Consumer ,user6360@example.com,L158359
0006361,10/19/2021,CONSUMER,user6361@example.com,L661253
c0006362,12-Sep-2025, Consumer ,user6362@example.com,L154099
 C0006363 ,23-Jun-2021,Consumer,user6363@example.com,L225278
CUST-0006364,2025-04-22,Consumer,user6364@example.com,L669811
CUST-0006365,2021-04-22,Consumer,user6365@example.com,L353525
 C0006366 ,2022/12/01, Consumer ,user6366@example.com,L149791
CUST-0006367,2020-08-10,Consumer,user6367@example.com,L589311
CUST-0006368,2021-04-09,ENTERPRISE,user6368@example.com,L796409
0006369,2022/02/24,Consumer,user6369@example.com,
CUST-0006370,12/19/2020,SMB,user6370@example.com,L166221
C0006371,27-Aug-2023, Consumer ,user6371@example.com,L694248
0006372,2024/05/12,Consumer,user6372@example.com,L748157
CUST-0006373,21-Oct-2023, Consumer ,user6373@example.com,L980988
0006374,18-Jun-2021,SMB,user6374@example.com,L394284
CUST-0006375,10/09/2023,Enterprise,user6375@example.com,L330212
C0006376,01/05/2021,ENTERPRISE,user6376@example.com,
0006377,11/24/2025,smb,user6377@example.com,L600378
CUST-0006378,18-Jan-2020, Enterprise ,user6378@example.com,L375457
0006379,2023-01-26,Consumer,user6379@example.com,L765393
C0006380,05/04/2022,consumer,user6380@example.com,L798250
 0006381 ,27-May-2022,Consumer,user6381@example.com,L682755
0006382,16-Feb-2024,Consumer,user6382@example.com,L645209
